Date,Open,High,Low,Close,Adj Close,Volume
2017-10-20,60.980000,61.150002,60.919998,61.070000,48.484108,2437658
2017-10-23,61.119999,61.430000,61.005001,61.009998,48.436470,4635327
2017-10-24,61.580002,61.840000,61.294998,61.389999,48.738159,4749449
2017-10-25,61.700001,61.720001,60.880001,61.049999,48.468220,6863141
2017-10-26,61.139999,61.150002,60.709999,60.900002,48.349144,2783571
2017-10-27,60.799999,61.384998,60.619999,61.270000,48.642887,5554408
2017-10-30,61.740002,62.230000,61.665001,62.189999,49.373280,8022459
2017-10-31,62.730000,63.275002,62.520000,63.029999,50.040165,9233483
2017-11-01,62.919998,63.169998,62.639999,63.040001,50.048115,5853202
2017-11-02,62.930000,64.239998,62.930000,64.220001,50.984924,8200074
2017-11-03,64.150002,64.220001,63.610001,64.099998,50.889656,3742853
2017-11-06,64.250000,65.830002,64.220001,65.519997,52.017002,9346581
2017-11-07,65.320000,65.330002,64.489998,64.540001,51.238987,8912335
2017-11-08,64.650002,64.831001,64.239998,64.349998,51.088131,5182379
2017-11-09,64.589996,64.650002,64.129997,64.269997,51.024612,6453369
2017-11-10,64.330002,64.379997,63.660000,63.900002,50.730873,9237945
2017-11-13,63.790001,64.129997,63.660000,63.900002,50.730873,3071842
2017-11-14,64.099998,64.120003,63.631001,63.799999,50.651482,2930591
2017-11-15,63.080002,63.380001,63.014999,63.160000,50.143375,4353405
2017-11-16,62.040001,62.110001,61.459000,61.560001,49.611485,4419445
2017-11-17,61.860001,62.070000,61.599998,61.900002,49.885498,2507582
2017-11-20,62.099998,62.139999,61.660000,61.720001,49.740433,2702517
2017-11-21,62.189999,62.285000,61.455002,61.480000,49.547012,3359036
2017-11-22,62.080002,62.340000,61.994999,62.150002,50.086964,3215854
2017-11-24,62.389999,62.650002,62.360001,62.439999,50.320675,2044686
2017-11-27,62.299999,62.360001,61.705002,61.849998,49.845192,4710970
2017-11-28,64.129997,64.400002,63.730000,63.930000,51.521477,6115664
2017-11-29,63.820000,64.169998,63.419998,63.689999,51.328060,2672631
2017-11-30,64.129997,64.449997,63.564999,64.120003,51.674606,3929457
2017-12-01,63.849998,64.489998,63.830002,64.169998,51.714893,3672152
2017-12-04,64.099998,64.470001,63.959999,64.150002,51.698780,4026783
2017-12-05,64.150002,64.269997,63.830002,63.990002,51.569839,2357710
2017-12-06,63.639999,63.849998,63.360001,63.500000,51.174934,2487625
2017-12-07,63.169998,63.590000,63.099998,63.290001,51.005707,2931379
2017-12-08,63.290001,63.520000,63.099899,63.459999,51.142704,2812618
2017-12-11,63.820000,64.160004,63.790001,63.939999,51.529545,2688123
2017-12-12,64.720001,64.794998,64.440002,64.500000,51.980846,4763802
2017-12-13,64.750000,65.029999,64.430000,64.970001,52.359623,4217761
2017-12-14,64.669998,64.970001,64.510002,64.550003,52.021133,2426171
2017-12-15,64.870003,64.989998,64.510002,64.699997,52.142021,4241385
2017-12-18,65.000000,65.330002,64.849998,64.849998,52.262909,5402951
2017-12-19,64.860001,64.919998,64.599998,64.900002,52.303204,2772565
2017-12-20,64.839996,65.125000,64.525002,65.099998,52.464386,2948607
2017-12-21,65.199997,66.209999,65.120003,66.180000,53.334770,3243185
2017-12-22,65.699997,66.019997,65.660004,65.750000,52.988228,2826669
2017-12-26,65.839996,66.550003,65.750000,66.540001,53.624893,1443801
2017-12-27,66.349998,66.470001,66.190002,66.230003,53.375061,3229761
2017-12-28,66.379997,66.629997,66.239998,66.500000,53.592663,1672733
2017-12-29,66.610001,66.919998,66.570000,66.709999,53.761894,1586815
2018-01-02,67.000000,68.089996,66.910004,68.040001,54.833752,3470654
2018-01-03,67.919998,68.690002,67.919998,68.589996,55.276981,3483320
2018-01-04,68.620003,69.070000,68.599998,68.889999,55.518757,2638891
2018-01-05,68.790001,69.110001,68.577499,69.040001,55.639648,2562434
2018-01-08,68.800003,69.080002,68.690002,69.059998,55.655766,2741832
2018-01-09,68.949997,69.029999,68.620003,68.769997,55.422058,1914482
2018-01-10,69.029999,69.320000,68.910004,69.040001,55.639648,2307027
2018-01-11,69.370003,70.019997,69.330002,69.839996,56.284378,2732077
2018-01-12,70.470001,70.940002,70.320000,70.879997,57.122501,2918010
2018-01-16,70.529999,70.650002,69.940002,69.980003,56.397217,3226964
2018-01-17,69.919998,70.570000,69.440002,70.199997,56.574490,2245723
2018-01-18,70.110001,70.290001,69.930000,70.040001,56.445564,2385232
2018-01-19,69.959999,70.169998,69.610001,69.830002,56.276306,2008710
2018-01-22,70.309998,71.059998,70.230003,71.040001,57.251461,1988756
2018-01-23,70.980003,71.165001,70.739998,71.019997,57.235332,1936822
2018-01-24,71.639999,71.750000,70.940002,71.370003,57.517395,2811540
2018-01-25,72.410004,72.430000,71.269997,71.330002,57.485188,2880842
2018-01-26,71.580002,71.800003,71.279999,71.419998,57.557701,1945404
2018-01-29,71.279999,71.449997,70.779999,70.820000,57.074162,2047480
2018-01-30,71.080002,71.080002,70.059998,70.070000,56.469734,4589203
2018-01-31,70.440002,70.510002,69.919998,70.239998,56.606735,3064660
2018-02-01,68.900002,69.690002,68.580002,69.470001,55.986191,4074185
2018-02-02,69.059998,69.059998,67.160004,67.300003,54.237389,3554054
2018-02-05,66.830002,67.080002,63.810001,64.540001,52.013088,6929582
2018-02-06,64.279999,65.949997,64.050003,65.730003,52.972111,7085321
2018-02-07,65.300003,66.029999,64.593300,64.660004,52.109791,4568898
2018-02-08,65.029999,65.250000,63.200001,63.230000,50.957340,5243706
2018-02-09,63.060001,63.540001,61.014999,63.029999,50.796165,5927180
2018-02-12,63.869999,64.515999,63.610001,64.230003,51.763248,3810886
2018-02-13,64.440002,64.706200,64.224998,64.419998,51.916363,2688992
2018-02-14,63.650002,65.650002,63.509998,65.550003,52.827049,4532430
2018-02-15,64.680000,64.809998,63.599998,64.730003,52.925163,3786775
2018-02-16,63.880001,64.489998,63.779999,63.889999,52.238350,3468641
2018-02-20,63.939999,64.082001,63.090000,63.299999,51.755955,4713763
2018-02-21,63.480000,63.759998,62.369999,62.389999,51.011906,4119232
2018-02-22,62.840000,63.779999,62.590000,63.250000,51.715069,4303009
2018-02-23,63.570000,63.980000,63.380001,63.930000,52.271057,3264116
2018-02-26,64.129997,64.449997,63.799999,64.290001,52.565407,2741764
2018-02-27,64.449997,64.690002,63.919998,63.930000,52.271057,6250324
2018-02-28,64.739998,64.870003,63.160000,63.270000,51.731422,5481966
2018-03-01,63.150002,63.755001,62.509998,63.150002,51.633308,5157959
2018-03-02,62.509998,63.139999,62.134998,63.090000,51.584255,3571716
2018-03-05,62.360001,63.709999,62.358200,63.590000,51.993065,2606968
2018-03-06,64.160004,64.660004,63.959999,64.110001,52.418228,2462019
2018-03-07,63.619999,64.019997,62.965000,63.410000,51.845890,2709337
2018-03-08,63.400002,63.459999,62.923801,63.139999,51.625130,2472429
2018-03-09,62.980000,63.395000,62.939999,63.250000,51.715069,4281285
2018-03-12,62.910000,63.320000,62.810001,63.169998,51.649651,2839626
2018-03-13,63.590000,63.880001,62.529999,62.650002,51.224495,3011839
2018-03-14,62.759998,62.830002,62.070000,62.200001,50.856556,4526389
2018-03-15,61.820000,62.259998,61.644001,61.889999,50.603092,3149445
2018-03-16,61.810001,62.439999,61.770000,62.169998,50.832027,3585870
2018-03-19,61.970001,61.970001,61.299999,61.750000,50.488628,2787312
2018-03-20,61.759998,62.439999,61.759998,62.209999,50.864742,4703801
2018-03-21,62.220001,63.750000,62.119999,63.480000,51.903118,6044052
2018-03-22,63.099998,63.110001,62.340000,62.369999,50.995556,3020210
2018-03-23,62.869999,63.345001,62.380001,62.410000,51.028259,3838523
2018-03-26,64.029999,64.239998,63.259998,64.180000,52.475468,3448387
2018-03-27,64.919998,65.129997,63.820000,64.070000,52.385529,4440048
2018-03-28,63.630001,63.980000,63.070000,63.080002,51.576069,5244650
2018-03-29,63.500000,64.010002,63.340000,63.810001,52.172939,3881906
2018-04-02,63.720001,63.779999,62.330002,62.549999,51.142731,3535009
2018-04-03,63.689999,63.950001,63.090000,63.869999,52.221992,5658732
2018-04-04,63.619999,64.430000,63.400002,64.309998,52.581749,3858310
2018-04-05,65.150002,66.320000,65.080002,66.129997,54.069843,4532896
2018-04-06,66.349998,66.620003,65.400002,65.800003,53.800034,3047234
2018-04-09,66.519997,66.849998,66.257599,66.529999,54.396893,3615294
2018-04-10,67.360001,68.570000,67.339996,68.279999,55.827747,5010573
2018-04-11,68.440002,68.870003,68.220001,68.500000,56.007626,3759867
2018-04-12,68.300003,68.410004,67.760002,68.209999,55.770515,3698599
2018-04-13,68.019997,68.455002,67.949997,68.169998,55.737808,4347220
2018-04-16,68.410004,68.550003,68.014999,68.059998,55.647854,3683540
2018-04-17,68.690002,68.919998,68.440002,68.769997,56.228394,4895324
2018-04-18,69.809998,70.625000,69.730003,70.379997,57.544773,4235530
2018-04-19,70.699997,71.330002,70.650002,70.980003,58.035351,3470790
2018-04-20,70.309998,70.779999,70.019997,70.650002,57.765533,3081650
2018-04-23,70.620003,71.160004,70.480003,71.099998,58.133465,3167853
2018-04-24,71.309998,71.690002,70.836700,71.080002,58.117115,3180075
2018-04-25,70.639999,71.279999,70.300003,71.120003,58.149818,2918536
2018-04-26,69.769997,70.470001,69.450203,70.300003,57.479362,4036706
2018-04-27,69.919998,70.169998,69.525002,69.760002,57.037834,2919508
2018-04-30,69.500000,70.279999,69.410004,69.900002,57.152306,3050272
2018-05-01,69.730003,69.730003,68.775002,69.050003,56.457314,2549722
2018-05-02,69.410004,69.699997,69.080002,69.180000,56.563614,3086297
2018-05-03,69.300003,69.699997,68.849998,69.610001,56.915184,2979342
2018-05-04,69.419998,70.260002,69.379997,69.839996,57.103249,3583948
2018-05-07,70.169998,70.680000,69.625000,69.730003,57.013313,3200361
2018-05-08,69.769997,70.160004,68.889999,70.029999,57.258598,3846266
2018-05-09,70.760002,71.980003,70.760002,71.709999,58.632210,4114011
2018-05-10,71.160004,71.300003,70.724998,71.029999,58.847618,3881206
2018-05-11,71.699997,72.300003,71.584999,71.989998,59.642967,3180093
2018-05-14,72.070000,72.419998,71.940002,72.139999,59.767254,2359260
2018-05-15,72.110001,73.000000,72.010002,72.650002,60.189774,3426579
2018-05-16,72.430000,72.519997,72.070000,72.419998,59.999226,2490897
2018-05-17,72.889999,73.709999,72.879997,73.330002,60.753159,3271397
2018-05-18,73.300003,73.370003,72.599998,72.629997,60.173203,4134679
2018-05-21,73.269997,73.855003,73.234497,73.639999,61.009987,4410826
2018-05-22,73.449997,73.790001,72.570000,72.669998,60.206345,3042968
2018-05-23,70.919998,71.110001,70.320000,70.900002,58.739914,5092494
2018-05-24,70.230003,70.300102,69.440002,69.720001,57.762299,5319368
2018-05-25,68.199997,68.230003,67.620003,68.169998,56.478142,4066902
2018-05-29,67.559998,68.199997,67.111000,67.320000,55.773926,4277125
2018-05-30,68.849998,69.665001,68.413696,69.550003,57.621449,4537933
2018-05-31,69.529999,69.794998,69.099998,69.580002,57.646313,3240123
2018-06-01,69.860001,70.050003,69.599998,69.699997,57.745724,3558223
2018-06-04,70.139999,70.339996,69.269997,69.300003,57.414345,3385605
2018-06-05,69.000000,69.489998,68.790001,68.800003,57.000095,5724096
2018-06-06,69.370003,69.470001,68.915001,69.129997,57.273495,5926251
2018-06-07,70.269997,70.714996,69.930000,70.089996,58.068848,9096246
2018-06-08,70.339996,70.470001,69.510002,69.940002,57.944569,3412524
2018-06-11,70.099998,70.650002,69.919998,70.389999,58.317387,3478976
2018-06-12,69.699997,69.820999,68.629997,68.860001,57.049809,5064096
2018-06-13,68.940002,69.000000,68.294998,68.519997,56.768108,4188140
2018-06-14,69.459999,69.860001,69.080002,69.169998,57.306641,3100920
2018-06-15,68.019997,68.120003,66.970001,67.239998,55.707649,4525726
2018-06-18,67.300003,67.919998,67.221100,67.599998,56.005898,2836154
2018-06-19,67.150002,67.660004,66.849998,67.500000,55.923054,2631217
2018-06-20,67.779999,67.839996,66.889999,67.059998,55.558517,2830527
2018-06-21,66.680000,66.930000,66.355003,66.430000,55.036572,2839360
2018-06-22,68.849998,69.615097,68.690002,69.360001,57.464046,6303557
2018-06-25,68.080002,68.209999,67.160004,67.300003,55.757362,3007653
2018-06-26,68.360001,68.489998,67.720001,68.250000,56.544418,3404692
2018-06-27,69.330002,69.750000,68.919998,69.099998,57.248642,3263698
2018-06-28,68.669998,69.404999,68.364998,69.250000,57.372910,2078007
2018-06-29,69.610001,70.040001,69.214996,69.230003,57.356346,2355765
2018-07-02,68.379997,68.544998,67.970001,68.400002,56.668694,2193298
2018-07-03,69.239998,69.824997,68.739998,68.889999,57.074657,1631948
2018-07-05,69.570000,69.650002,68.910004,69.070000,57.223782,1909436
2018-07-06,69.000000,69.625000,68.824997,69.459999,57.546894,1692899
2018-07-09,70.410004,70.830002,70.269997,70.809998,58.665348,2565770
2018-07-10,71.419998,71.849998,71.279999,71.290001,59.063015,3390788
2018-07-11,70.220001,70.550003,68.980003,69.269997,57.389473,3878139
2018-07-12,69.639999,69.949997,69.309998,69.459999,57.546894,3436966
2018-07-13,69.489998,70.154999,69.370003,70.000000,57.994278,1821366
2018-07-16,69.000000,69.120003,68.410004,69.070000,57.223782,3125008
2018-07-17,68.370003,69.129997,68.349998,68.769997,56.975250,2566770
2018-07-18,68.169998,69.070000,68.019997,68.900002,57.082943,2240342
2018-07-19,69.059998,69.519997,68.900002,69.169998,57.306641,2670109
2018-07-20,69.300003,69.860001,69.260002,69.529999,57.604885,2569799
2018-07-23,69.839996,70.169998,69.370003,69.400002,57.497181,2227275
2018-07-24,69.830002,70.599998,69.809998,70.209999,58.168259,2660030
2018-07-25,69.500000,70.464996,69.470001,70.339996,58.275963,2785542
2018-07-26,67.290001,68.059998,67.260002,67.760002,56.138470,6513508
2018-07-27,68.199997,68.555000,67.834999,68.029999,56.362144,3373975
2018-07-30,68.510002,68.610001,68.169998,68.250000,56.544418,2073880
2018-07-31,69.199997,69.320000,68.309998,68.370003,56.643852,2852543
2018-08-01,67.779999,67.800003,67.250000,67.519997,55.939629,3853958
2018-08-02,66.099998,66.419998,65.690002,66.139999,54.796314,3457975
2018-08-03,65.820000,66.400002,65.769997,66.320000,54.945431,2711384
2018-08-06,66.199997,66.430000,65.839996,66.190002,54.837727,3041112
2018-08-07,67.519997,67.529900,66.820000,66.900002,55.425961,4160780
2018-08-08,67.410004,67.410004,66.730003,67.230003,55.699360,3051139
2018-08-09,66.150002,66.330002,65.680000,65.730003,55.228832,2077064
2018-08-10,64.650002,64.910004,64.410004,64.870003,54.506233,3526086
2018-08-13,64.660004,64.790001,64.019997,64.120003,53.876041,2330074
2018-08-14,64.279999,64.375000,63.549999,63.689999,53.514748,3159628
2018-08-15,62.860001,62.860001,61.610001,62.230000,52.287994,4330072
2018-08-16,63.200001,63.240002,62.759998,62.869999,52.825748,2764564
2018-08-17,62.770000,63.369900,62.520000,63.189999,53.094627,3059671
2018-08-20,63.580002,63.930000,63.470001,63.880001,53.674393,1909258
2018-08-21,64.279999,64.589996,64.209999,64.279999,54.010490,2878353
2018-08-22,65.099998,65.410004,64.980003,65.029999,54.640667,2409346
2018-08-23,65.489998,65.529999,64.820000,64.879997,54.514626,2853062
2018-08-24,65.919998,66.059998,65.470001,65.610001,55.128002,3182545
2018-08-27,66.050003,66.160004,65.875000,66.050003,55.497715,2579445
2018-08-28,66.239998,66.379997,65.730003,65.750000,55.245632,1890424
2018-08-29,65.800003,66.370003,65.660004,66.269997,55.682556,2039642
2018-08-30,66.150002,66.404999,65.970001,66.320000,55.724571,1907712
2018-08-31,65.580002,65.610001,64.820000,65.230003,54.808716,2388999
2018-09-04,65.470001,65.580002,65.010002,65.260002,54.833916,1642752
2018-09-05,65.000000,65.080002,64.470001,64.989998,54.607052,2532486
2018-09-06,64.410004,64.620003,63.369999,63.680000,53.506344,2793371
2018-09-07,62.700001,63.369999,62.459999,63.360001,53.237465,2672178
2018-09-10,63.130001,63.439999,62.930000,62.959999,52.901375,2700354
2018-09-11,62.930000,64.084999,62.840000,63.919998,53.708000,2172748
2018-09-12,64.510002,64.919998,64.313904,64.370003,54.086105,2646530
2018-09-13,64.809998,64.894997,64.410004,64.720001,54.380188,2586888
2018-09-14,64.809998,64.930000,64.370003,64.480003,54.178539,1858096
2018-09-17,65.050003,65.489998,64.660004,64.779999,54.430603,3487562
2018-09-18,65.709999,66.254997,65.690002,66.019997,55.472500,3134714
2018-09-19,65.970001,66.449997,65.919998,66.260002,55.674156,2852090
2018-09-20,66.879997,67.029999,66.269997,66.820000,56.144688,2655063
2018-09-21,67.190002,67.580002,66.949997,67.279999,56.531193,2538101
2018-09-24,68.449997,68.839996,68.099998,68.169998,57.279015,2813736
2018-09-25,69.690002,70.089996,69.489998,69.599998,58.480537,5812661
2018-09-26,69.050003,69.500000,68.824997,68.900002,57.892387,4760651
2018-09-27,69.419998,69.430000,68.680000,68.739998,57.757942,4661133
2018-09-28,68.019997,68.900002,68.010002,68.139999,57.253796,6121883
2018-10-01,68.940002,69.470001,68.720001,69.320000,58.245285,4376496
2018-10-02,68.930000,69.266701,68.574699,69.070000,58.035225,4566727
2018-10-03,69.339996,69.599998,68.949997,69.480003,58.379723,4205475
2018-10-04,69.269997,69.315002,68.760002,69.230003,58.169666,5868249
2018-10-05,68.279999,68.529999,67.800003,68.349998,57.430248,7634366
2018-10-08,66.860001,67.730003,66.833000,67.680000,56.867302,5058048
2018-10-09,67.550003,68.589996,67.410004,68.309998,57.396648,4487723
2018-10-10,68.559998,68.589996,66.849998,66.930000,56.237110,4906096
2018-10-11,66.309998,66.610001,64.910004,65.419998,54.968353,5619283
2018-10-12,66.029999,66.040100,64.669998,65.260002,54.833916,3699378
2018-10-15,66.050003,66.129997,65.410004,65.410004,54.959957,3721807
2018-10-16,65.529999,66.320000,65.440002,66.000000,55.455704,2311247
2018-10-17,65.820000,65.839996,64.860001,65.169998,54.758301,3237785
2018-10-18,64.980003,65.620003,64.445000,64.699997,54.363388,3394496
2018-10-19,65.720001,66.040001,65.400002,65.529999,55.060783,3245195
2018-10-22,65.309998,65.355003,64.680000,64.900002,54.531429,2098450
2018-10-23,63.580002,63.610001,62.419998,63.110001,53.027409,5248764
2018-10-24,63.209999,63.320000,61.320000,61.349998,51.548592,4420249
2018-10-25,61.950001,62.430000,61.544998,61.939999,52.044327,5366468
2018-10-26,60.869999,62.435001,60.709999,61.910000,52.019119,6052144
2018-10-29,62.400002,62.570000,60.529999,61.250000,51.464569,4525622
2018-10-30,61.570000,62.590000,61.290001,62.580002,52.582081,4152885
2018-10-31,63.400002,64.029999,63.130001,63.189999,53.094627,5830166
2018-11-01,63.529999,63.650002,62.509998,63.130001,53.044209,3397099
2018-11-02,63.320000,63.639999,61.750000,62.250000,52.304802,4184810
2018-11-05,63.509998,63.669998,62.970001,63.389999,53.262672,2935440
2018-11-06,63.480000,63.500000,62.930000,63.450001,53.313091,2743814
2018-11-07,64.489998,64.555000,63.650002,64.120003,53.876041,3770832
2018-11-08,63.820000,63.860001,62.500000,62.770000,52.741726,3585258
2018-11-09,62.380001,63.174999,62.220001,63.000000,52.934975,2617119
2018-11-12,63.139999,63.203499,62.095001,62.160000,52.229183,3377286
2018-11-13,61.500000,62.009998,60.580002,60.720001,51.019234,4857859
2018-11-14,61.830002,61.869999,60.950001,61.340000,51.540188,3478962
2018-11-15,60.770000,61.730000,60.270000,61.660000,52.615364,4836434
2018-11-16,61.779999,62.080002,61.490002,62.020000,52.922554,4359452
2018-11-19,61.669998,61.825802,61.209999,61.680000,52.632435,2583574
2018-11-20,60.709999,60.900002,59.634998,59.959999,51.164726,4511894
2018-11-21,61.270000,62.070000,61.070000,61.639999,52.598297,3656569
2018-11-23,59.070000,59.340000,58.549999,58.980000,50.328476,3729265
2018-11-26,60.240002,60.869999,60.105000,60.349998,51.497524,3749176
2018-11-27,59.580002,59.980000,59.435001,59.750000,50.985531,3482100
2018-11-28,60.020000,60.764999,59.570000,60.720001,51.813244,3075731
2018-11-29,60.639999,60.950001,60.474998,60.599998,51.710846,3097540
2018-11-30,60.650002,60.790001,60.220001,60.400002,51.540188,2741047
2018-12-03,61.930000,62.119999,61.383999,61.840000,52.768963,3122805
2018-12-04,62.009998,62.049000,60.599998,60.689999,51.787651,2762077
2018-12-06,58.790001,59.189999,57.650002,59.189999,50.507675,6138221
2018-12-07,60.250000,60.799999,59.205002,59.310001,50.610065,4802446
2018-12-10,58.770000,59.016399,57.779999,58.849998,50.217541,4061143
2018-12-11,59.340000,59.450001,58.110001,58.490002,49.910358,4228469
2018-12-12,59.310001,59.764999,58.889999,58.980000,50.328476,3004016
2018-12-13,58.919998,59.490002,58.770000,59.230000,50.541813,3814479
2018-12-14,59.080002,59.310001,58.119999,58.230000,49.688488,3597037
2018-12-17,58.830002,58.840000,57.509998,57.709999,49.244766,4390067
2018-12-18,57.720001,57.750000,56.790001,57.009998,48.647442,5056546
2018-12-19,57.869999,58.360001,56.590000,56.900002,48.553585,6182964
2018-12-20,57.349998,57.855000,56.270000,56.430000,48.152531,7376405
2018-12-21,56.660000,57.435001,56.470001,56.680000,48.365852,6377170
2018-12-24,56.810001,57.060001,55.445000,55.459999,47.324814,3665466
2018-12-26,55.439999,57.759998,55.040001,57.700001,49.236240,4234917
2018-12-27,56.919998,57.990002,56.200001,57.799999,49.321568,4262084
2018-12-28,58.400002,58.485001,57.884998,58.110001,49.586094,4103178
2018-12-31,58.360001,58.829899,58.055000,58.270000,49.722626,2801995
2019-01-02,57.869999,59.625000,57.720001,59.340000,50.635677,3918326
2019-01-03,59.400002,59.564999,58.810001,59.209999,50.524742,3523203
2019-01-04,60.000000,60.654099,59.860001,60.549999,51.668182,4106479
2019-01-07,60.009998,60.810001,59.740002,60.630001,51.736446,3678599
2019-01-08,60.570000,60.639999,60.070000,60.259998,51.420715,3134058
2019-01-09,60.639999,61.081600,60.500000,60.959999,52.018040,3170379
2019-01-10,60.590000,61.380001,60.439999,61.240002,52.256969,2014108
2019-01-11,60.580002,60.880001,60.290001,60.540001,51.659653,3121436
